HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
False,27.900077656111556,21.15779438344813,False,13.648164294744884,20.00770557250608
False,29.16343630579358,22.220611001045093,False,15.827837691747979,19.972521792073227
False,30.638619064439645,21.695611000709107,False,14.945759222714917,19.867685002463485
True,6.015462863083875,20.979802966709645,True,0.0,0
False,29.553756325974025,21.99561100104509,False,12.210978636128367,19.534351668404216
False,28.94018749970185,21.32061100104509,False,15.462425889236398,19.534351668404216
False,29.57485020830454,21.395545116874864,False,13.410851664699848,21.140465786393452
False,28.511951143612848,21.54561100104477,False,14.481356909170586,19.86768500171757
False,28.52018749972067,21.020611001045094,False,14.481356909170444,19.867685001716865
True,24.06018749972067,20.946222096432486,True,0.0,0
False,28.59838993089082,21.09561100104509,False,16.167981444792808,18.032543685860663
False,27.833748714881647,21.095611001045093,False,15.684648111458623,19.534351668404216
False,28.523200539407167,21.620172759853848,False,13.991384345924704,19.53532553771808
False,30.065284480154197,21.095611001045093,False,15.406869503395027,19.534347516975142
False,29.731953209105225,22.22061100104509,False,15.110031251689868,20.133489591782663
False,28.395042618323547,21.095611001045093,False,15.740062948082194,19.672536962633192
False,27.75531840111479,21.020611001045094,False,16.167981444792808,18.032543685860663
False,27.883637532519106,21.020611001045094,False,14.492468020285793,19.367685001738064
False,28.490095773549,21.245611001045084,False,13.99118957206193,19.534351668404216
False,28.044912204987654,21.232794383448127,False,15.468122163723935,19.56283304084191
False,28.446854166387322,21.170611001045096,False,14.046745127617484,19.534351668404216
False,29.7340271619091,21.382706695319705,False,15.833572938737039,20.001198027018532
False,29.01269379490251,21.082794383448135,False,15.490143924144265,19.39516406516578
False,28.75172263723763,21.020611001045094,False,14.451309090156977,20.33045988906636
False,30.855900212232765,21.427406448968203,False,13.793724928541375,18.96369511746811
False,30.697058074771217,21.845611001045086,False,15.629092555903066,19.534351668404216
False,27.833748714881647,21.095611001045093,False,14.046745127617484,19.534351668404216
False,30.103258464855262,21.320611001045087,False,12.083200858346455,19.86768500171687
False,28.449925699658397,21.020611001045094,False,15.295758392429098,19.534347517701054
False,31.541984727314336,22.070610681857197,False,15.295758534290384,19.534348227007477
False,28.820187499720653,21.020611001045094,False,14.453579131392665,19.867685001716865
False,28.251723264971165,21.020611001045094,False,16.14020366701503,18.032543685860663
False,29.628705193393813,21.095611001045093,False,16.47783769174883,18.447652224073412
False,29.76905419391283,22.477404183406282,False,13.83261482434655,19.297033485382872
False,28.43015301294796,21.47061099945221,False,16.167981445500754,18.032543689214094
False,27.946853538988396,21.170611001045092,False,14.945759222565593,19.867685001716865
False,27.78685353863159,21.020611001045094,False,16.223537000348365,18.032543685860663
False,29.223478612487465,21.24560007099682,False,14.046749985416714,19.534375957400368
